,PC1,PC2,PC3,kmeans_cluster
Istradefylline,-1.5071076986235883,-3.967426575501938,1.7042395479016763,0
Itraconazole,-11.301197335740742,3.789717347103907,-4.747003503264282,3
Ivabradine,-8.330922661466907,-4.501066651823067,2.60106914300286,3
Ivacaftor,-18.282344006704033,8.553946374626554,-3.445354588581237,3
Ivermectin,-14.586823303036324,-1.2324671998440728,-4.0987855106108055,3
Ivosidenib,-5.217443140650382,13.4389444668997,-8.025223918788312,2
Ixabepilone,-15.127565045442005,-2.7486901152673777,-3.3469563018903985,3
Ixazomib,-8.929457351254833,-6.338642417794379,-6.069353676867559,3
Kanamycin,-16.223908981369014,-0.78634535291274,-0.9038335130243463,3
Kaolin,9.449291883400303,3.2634607765976082,6.411688974528336,1
Kappadione,15.857682232153731,-3.969288142562552,2.45044503539634,1
Kava,-3.0725340990285352,-5.138898686991779,-0.8782237507695011,0
Ketamine,5.5835369300568995,-2.45834035145797,5.274111498638778,0
Ketazolam,-1.720046220976128,-3.1792132052144746,3.3216149194146722,0
Ketoconazole,-3.7397787098114814,-1.5049112206541664,-2.781041701636627,0
Ketoprofen,-5.183073805669763,12.570808286694922,0.1863782144794273,2
Ketorolac,-6.174485822671898,4.303056559802871,4.3467440666202855,3
Ketotifen,0.5858750584162993,10.697958703705677,-1.366068324193632,2
Kinetin,5.247113402068082,-6.435014795726834,-2.038935780926126,1
Krypton Kr 81m,5.061603301686242,-8.342535645693749,1.089534901822683,0
L-Acetylleucine,-3.5270621496403387,1.390837333811061,3.2027152950319664,0
L-Glutamine,16.098767080130827,4.719447649804606,-3.1651593510420257,1
L-Lactic acid,3.964693115681328,-0.44243707200596105,7.015627797814714,0
Labetalol,10.044771909375514,4.50778602786999,2.118092075593993,1
Lacidipine,-16.00152769210866,-3.360863875696238,-4.703287635683715,3
Lacosamide,-14.279613349030898,8.928697994612323,-5.503826657634908,3
Lactic acid,3.131371353440756,4.019412717919632,9.017064407085979,0
Lactitol,-12.507770112329931,8.260350759347787,-4.938029506818336,3
Lactose,6.285032020747383,1.8703386705979268,3.055061290183987,1
Lactulose,5.971693795107811,0.847964893312407,-5.5823007292127835,1
Lamivudine,-2.837055256534444,3.441556929378611,7.145582443977512,0
Lamotrigine,-4.070137103044195,-3.55479193184978,1.011243250717589,0
Landiolol,-10.558334867853308,-1.578632646910781,-0.04950248762155073,3
Lanreotide,-12.314574579540617,-6.858000845699,-1.1716821356732376,3
Lansoprazole,-1.4351544410951078,13.55538352735482,-2.6513688604400887,2
Lanthanum carbonate,12.855762646932648,-2.4796273282884185,-0.48662839344481834,1
Lapatinib,5.735804174553367,4.419172100210229,-5.372493487421173,2
Lapyrium,-7.033854291114012,-2.901048493837626,-1.0430758130217532,3
Laropiprant,3.3476916400564503,-6.879769344831215,0.062085123549264036,0
Larotrectinib,0.5505626535065267,3.8469176533669662,-2.59236426000535,2
Lasmiditan,12.02390572027193,5.267874425654887,-3.2133230666339063,1
Lasofoxifene,8.690038326787526,1.8918615937524683,-4.30637686663052,1
Latamoxef,-10.608855098365655,-1.4881825950239889,1.981637769436442,3
Latanoprost,0.3607933463582485,10.446509293816211,-0.8167842570049558,2
Latanoprost acid,4.959460006936844,-4.7909280364385625,2.8713187909610984,0
Latanoprostene bunod,-7.295561858810701,-7.7466296706461995,-1.7954338859686398,3
Lauric acid,-3.91038183017708,12.591259655518517,0.14583164952213218,2
Laurocapram,18.354208614568304,-5.264408431627406,-5.366489579548915,1
Lazertinib,3.2201011237493575,6.141344141934823,-2.795700997771067,2
Ledipasvir,-18.020552557601846,0.7232199625828847,-3.583226676652557,3
Lefamulin,-17.37039286626103,10.690628288260505,-2.575445345120701,3
Leflunomide,1.4197694749780887,-1.2648593225608582,1.4926403954971408,0
Lemborexant,8.03153226763951,7.166171163640646,-3.5825580987995607,2
Lenacapavir,-5.225448781560149,-5.046797953605608,-1.3817814487434972,0
Lenalidomide,-3.1648474600891863,10.150485557000588,-3.917896407865189,2
Leniolisib,0.3380397937016279,0.45660773325867565,-1.6023840539269263,0
Lenvatinib,-7.903010199667814,1.053385412651674,-4.508717629480873,3
Lercanidipine,14.944621731369766,8.322360170256585,-3.2149326862011187,1
Lesinurad,-18.88648953662711,3.0651785717188007,-1.9365432386183081,3
Letermovir,-0.32950243861517015,2.0024872284653283,-1.3186225517659587,0
Letrozole,4.7744532178955055,4.088151373957656,3.130917073175598,2
Leucovorin,-15.025502164619533,-0.6978497768776245,1.4222552759429221,3
Levacetylmethadol,1.3835438385258467,0.3308394352317062,4.772718463235405,0
Levallorphan,3.5808622135860984,3.28881176445751,0.1677925716919892,2
Levamisole,1.424955740356689,0.6002047758413751,6.899849870053313,0
Levamlodipine,-5.142309389765631,-3.451154808657294,0.42412209934519657,0
Levetiracetam,-0.8051391912657205,3.2407148603004594,2.1333697224780437,0
Levmetamfetamine,3.1309216730996554,5.71719388158141,4.814282361473416,2
Levobetaxolol,6.189252609478835,1.4961982994018397,1.6562824584875069,1
Levobunolol,-16.189128741990483,10.462806384826608,-5.138927903974608,3
Levobupivacaine,-8.5225420555552,3.492912686018325,3.3899905027161976,3
Levocabastine,-3.225518888948096,8.669654475233655,2.3263932180374836,2
Levocarnitine,-4.991588937627181,-4.834973208925593,-0.10944425158486397,0
Levocetirizine,3.170504484465739,13.006312270431927,-0.18285877482092472,2
Levodopa,-7.1718845437655965,-2.6226568818884175,0.7571856144323567,3
Levofloxacin,-7.138502585057094,10.164331006558925,-2.537375151524106,2
Levoketoconazole,1.6101795217885355,1.6593568214506058,-3.638749678532196,0
Levoleucovorin,-15.115035614757705,-1.3741825050588117,-0.025760406055587888,3
Levomefolic acid,-9.64918081891719,0.7734409110191728,3.0861069406709487,3
Levomenol,5.433504680075607,-6.667953738882796,-1.4288204782846676,1
Levomenthol,-6.09217372234621,19.227671573728948,-1.8514866474765654,2
Levomilnacipran,0.18482249074005996,-0.22358349724239904,7.7280428514825505,0
Levonordefrin,-6.491349925533949,-4.42159700042878,1.0358806299188952,3
Levonorgestrel,7.1015114691858745,-0.781117194416448,2.4578433437546354,1
Levorphanol,3.638122672189273,4.285599534746607,6.355326105469936,2
Levosalbutamol,-6.560267478056215,0.00029383801250288695,1.9226369689451657,3
Levosimendan,-11.691958843851795,5.556328511230734,-0.6376825581185233,3
Levothyroxine,-11.311359012201644,1.2931846853985054,0.45538867307738246,3
Lidocaine,-3.73017549999298,8.361111832701981,2.997484972581176,2
Lidoflazine,3.505024648664885,-1.571344743995513,-1.2757196566534852,0
Lifitegrast,-0.33971388877003866,1.594960735980687,-2.6665564323704376,0
Light green SF yellowish,-7.648905696269109,-4.788158539424017,-6.13819121985226,3
Linaclotide,-2.151605052574405,-4.187066307914873,-2.367366072083405,0
Linagliptin,-19.130426749993315,9.55596030394086,-4.243106765876828,3
Lincomycin,-9.71944982029731,-1.8827538970064692,1.7038979284217057,3
Lindane,3.3209606458806618,-4.768346102640032,-0.9796651120146502,0
Linezolid,5.889739670266982,-5.422329867588655,3.8078091621907864,0
Linoleic acid,-6.93370551656823,-0.552877819451652,1.936405499744224,3
Linzagolix,5.044390957644568,3.793855804837377,-5.433711360238556,2
Liothyronine,-3.5273855663331197,-2.717155269052255,-3.0671603231981512,0
Liotrix,-18.20441750928364,-5.868136442850585,-1.6627783954430393,3
Lipoic acid,-2.547772843578097,1.305534749156576,2.080864692862733,0
Lisdexamfetamine,-5.070779897018109,-3.310293715486263,3.7580099162186613,0
Lisinopril,-14.12333883172228,-1.3661749937998924,1.8118995913980622,3
Lisuride,0.6469576204578995,-5.526856275339315,-1.3384829861686092,0
Lithium carbonate,7.2959925993100665,-0.9128148149425228,7.8869453434192245,1
Lithium citrate,-1.0446936971896859,-1.2439058629761894,7.553419351016324,0
Lithium hydroxide,5.092698338475111,-1.936298164541354,5.305076820208917,0
Lodoxamide,1.297420143862991,-2.0099884584362604,-0.6559884152795586,0
Lofexidine,-4.949731829472976,-0.019602027032312463,4.490025190094706,0
Lomefloxacin,-6.059698316774041,2.198605219942832,-2.043107627445697,3
Lomifylline,1.051172875730878,3.5851808036476105,3.6979339081956635,0
Lomitapide,9.955379778740149,-0.815744236917896,2.03237219215477,1
Lomustine,9.158428131379168,-3.0544404202534716,3.124666611550087,1
Lonafarnib,-12.921199383917584,5.832508699008198,-2.2058083960493957,3
Loperamide,5.757997869633902,4.202448607846993,1.5409176794097428,2
Lopinavir,4.970168927183278,-4.61595447301796,0.2443610371763193,0
Loracarbef,-10.518161146017173,-1.290256529038622,3.1786288555757376,3
Loratadine,5.050976183262684,4.008404657923961,-1.028216870746346,2
Lorazepam,-0.35973434634895546,5.906523910385423,2.6931654047303235,2
Lorcaserin,-17.368237315099012,7.811942450671344,-4.826153341961069,3
Lorlatinib,1.8556026343582772,0.4798270876262901,-4.329530284641423,0
Lormetazepam,-1.906267555743897,11.094986921400686,2.2967837446230877,2
Lornoxicam,-1.1142018340680753,1.977031118852164,2.958405523660397,0
Lorpiprazole,2.7396108069551977,1.3784430872447728,3.3961061532913677,0
Losartan,1.993943038604545,-2.7140622446978635,0.2003166477764175,0
Loteprednol,-3.808207839065458,-1.2378244721375797,2.307903625122818,0
Loteprednol etabonate,-3.542019672158066,-1.7870962777458852,1.3745087514126204,0
Lotilaner,2.488180582107964,-0.7052457332540015,0.7329882884260912,0
Lovastatin,15.005475361698089,1.4079349534130081,-5.371015353808748,1
Loxapine,0.3620404689728943,2.9398801964870303,2.034347226909237,0
Loxoprofen,0.6357397642369076,0.7193172971472228,2.097679695369127,0
Lubiprostone,10.568111660937513,4.804074301662422,6.722005390956541,1
Luliconazole,18.292264458491694,3.3311119084823293,-0.300934335739569,1
Lumacaftor,26.071731555647805,-3.3043230917170714,-2.2747498121151577,1
Lumateperone,9.383710149641903,-3.8362749088567414,3.2773038165839266,1
Lumefantrine,-13.821235123984044,-3.647716652590264,-3.387816472031881,3
Lumefantrine co-artemether,-14.109490987881196,-0.5561963034032869,-1.2035561668566674,3
Lumiracoxib,4.330803139048439,-6.630582054762046,1.4803167240215083,0
Lurasidone,4.324879515032955,-1.7915476637362502,0.6904793707428346,0
Lurbinectedin,-1.386336142690369,1.4052230055081618,0.057751656170626,0
Lusutrombopag,7.64686618349338,-5.79846333282132,-2.578828155253953,1
Lutein,1.0330308040491656,-9.64748048549417,-2.3360197086588577,0
Lutetium Lu 177 dotatate,3.664346067704742,-2.2438665276978726,-4.488020096290007,0
Lutetium Lu-177,7.135217079318479,-1.6508508734304466,7.028982133019007,1
Lycopene,-4.208165671879338,-10.677176055021478,-2.4706206513528515,0
Lymecycline,-13.822065055656074,3.8013513825646714,4.165588647616916,3
Lynestrenol,0.2016000009800618,-2.3090098142846864,1.996816528940104,0
Lypressin,7.961444653890502,-7.727856591715553,-1.4996510526681925,1
Lysine,-3.6715797995737627,-4.204160244668729,6.652769873838115,0
Macimorelin,-8.991033968693179,13.591042256415202,-5.7982468486621395,2
Macitentan,-0.00023898647113143763,-3.425591055726036,-6.912650275532648,0
Mafenide,-2.641630289109561,0.26053674147185746,-0.06870038404587446,0
Magaldrate,8.171854326058163,-1.2656201056259337,-2.764625552347571,1
Magnesium,8.558410960862833,-4.515388646709279,2.614195237150613,1
Magnesium acetate,14.067408897934408,-0.28684404355210896,1.5259335263263434,1
Magnesium acetate tetrahydrate,7.454156127596208,0.13053600471616558,1.1424729167333796,1
Magnesium ascorbate,-4.342335942449966,-10.601316786779087,-3.8083540686271498,0
Magnesium carbonate,12.439718667646622,-1.4473585791615304,-3.8949239289514392,1
Magnesium cation,14.938803597160673,-1.825088186014828,-2.1761462692739317,1
Magnesium chloride,15.010380748129196,-2.633663339848187,-4.189703385685621,1
Magnesium citrate,3.723333667017439,-1.4280128189931045,6.983225168799254,0
Magnesium gluconate,-0.37217305625430747,-4.0027838016835835,-5.116928648734921,0
Magnesium glycinate,11.322322207131014,-1.4323494348630117,7.080785792023512,1
Magnesium hydroxide,10.97969750752959,-3.111688602570708,-1.6748162127802693,1
Magnesium malate,-2.4879047806605596,-6.389817970388992,-0.5208798034279423,0
Magnesium oxide,7.2893201727246915,-3.9194909200044,-0.7458714020842182,1
Magnesium silicate,1.8554661430450141,-1.383384443757508,4.075108832477124,0
Magnesium sulfate,13.847825351339003,5.305420354399603,-3.401994032349309,1
Magnesium trisilicate,-0.31824721266235867,0.6173636093942434,3.406875591033101,0
Malathion,-12.088207511262906,-4.175834011075072,-1.0082503595000685,3
Mandelic acid,-1.0751225770516661,3.2876333125105544,8.518540015064842,0
Mangafodipir,-5.973466048657924,-7.06724050457895,0.36056506924855297,0
Manganese cation,5.862551352778772,-7.834885497481243,-0.03353784951372243,1
Manganese citrate,4.9776471758836704,-3.3807545034878035,6.725573353995017,0
Manganese gluconate,9.154717891300347,-6.224879053441331,-8.00303418216419,1
Manidipine,4.4660160878130455,12.495372127479676,-4.102521035430943,2
Mannitol,2.0329935860284243,-10.130683802048942,-1.1145647097829119,0
Mannitol busulfan,9.772991849351275,-1.2945225605539612,7.979203052601052,1
Maprotiline,-7.957977812018586,-0.5817510808539792,-3.700112671236723,3
Maralixibat,-14.792929632208264,-0.9557381059978707,-0.4395713847884337,3
Maraviroc,0.055183017488178755,7.374520849205063,-5.714775039752438,2
Maribavir,-13.999008076188339,12.499555263240717,-3.967234198133439,3
Masoprocol,6.417897947562544,-1.2168656747712494,5.681705925271199,0
Mavacamten,1.0128249160159721,0.895153072152038,6.702954724339573,0
Mavorixafor,-14.944271377852338,-0.550764567633082,1.1575174174604232,3
Mazindol,3.310411131102807,3.437110574935429,-0.6846427490121902,2
Mebendazole,-8.819189809441747,-0.6982425501646525,-5.334515698485543,3
Mebeverine,11.207886712220354,5.655650875876862,1.2077842524361986,1
Mebrofenin,4.370134873126229,0.7845984269799507,3.1522347033019416,0
Mebutamate,6.264029554375588,2.9619710207082925,1.0256004383687953,1
Mecamylamine,-8.694338775447058,9.405156858831962,-1.0361302438472728,3
Mechlorethamine,14.349771437383692,-2.5468834573130086,4.243782405208019,1
Meclizine,17.803893382234783,4.464298587062568,-4.85669347410933,1
Meclofenamic acid,7.5506580025509304,-3.026574921726398,3.2598531381719975,1
Mecobalamin,-9.12268905043392,-2.8782486347297223,-2.510275857510287,3
Medifoxamine,14.874806812588671,-2.7942518136594487,1.112286874969307,1
Medrogestone,3.826819193751056,-2.064099873372739,5.6677640555488304,0
Medronic acid,4.754377270475684,9.843784657317782,-3.3964902261891514,2
Medroxyprogesterone acetate,-2.9087476995411845,0.906965045041976,4.007498844440518,0
Medrysone,-0.5928344925518558,0.3262892319686615,4.294318885603867,0
Mefenamic acid,0.4342252403641563,-2.0213364519093595,4.344481841243126,0
Mefloquine,-7.545729512513061,-4.012137832960067,-2.200524593030764,3
Megestrol,1.8676955091460434,-0.7543102291609292,3.61559902660782,0
Megestrol acetate,3.0471327081780055,-2.2294070451050096,3.495983539415924,0
Meglumine,-14.410824041343341,-1.6520085318196267,2.1145493837287654,3
Melatonin,18.78802594763241,2.202869606124602,-1.7494659282667266,1
Meloxicam,-5.308496459476181,-2.9169139636539785,-6.971655381266051,3
Melphalan,1.0247621872609205,-9.348333385182322,-2.1434073368773827,0
Melphalan flufenamide,-1.1907623148542128,-3.6884598539954236,-2.777298480952248,0
Memantine,-2.3409197772654484,-2.158588454615985,5.1155794892092485,0
Menadiol diphosphate,-4.1297279783794725,-3.154741333776388,2.8476671657895842,0
Menadione,23.044107779568346,-5.709562121680404,-8.82763532846422,1
Menthol,5.153440498248848,-2.1973117038315246,-8.343186601981177,1
Menthyl salicylate,7.706578982384854,12.541744177487017,2.0856000427991686,2
Mepenzolate,-10.703399229301,-2.8881065394916443,0.5281025253807597,3
Meperidine,3.3548200510684727,3.4769966391823854,7.885792977769031,0
Mephenesin,-12.449527378475697,-2.8981470003852534,-1.1081966305498825,3
Mephentermine,-7.910671212293042,4.428232411737043,-0.7147732053375486,3
Mephenytoin,-11.822497569059504,-1.7067365571296593,-1.944087821200813,3
Mepivacaine,0.30131700287349406,-1.473413146105273,-4.328158807136809,0
Meprednisone,-2.520751157164091,-0.3207390833552254,3.1102242861117393,0
Meprobamate,-8.711758188600424,13.600229564897896,-2.6845953717909716,2
Mepyramine,-4.223043014277744,-1.23646840950455,1.4030409258806877,0
Mequinol,11.372186571391394,0.8735818301172218,-0.18054913522912053,1
Meradimate,2.4221436412853854,-3.9260850607146236,0.10375990715408095,0
Mercaptopurine,1.6174194822195056,-0.6523042572869021,4.558579216541544,0
Meropenem,-3.656831973020409,-0.4506974436061408,-2.051711260136493,0
Mesalazine,0.5695595408701275,1.4749633466163838,2.0008772839027444,0
Mesoridazine,9.575997961138206,11.705499159703077,-5.744894029719636,2
Mestranol,7.701776320794696,0.2606940312103755,1.4098052754361836,1
Metacycline,-1.0684415823469862,-3.67480405770405,-3.8043473348806645,0
Metamfetamine,1.1671364717318082,-0.4725954605522353,2.8425518261883655,0
Metamizole,-7.025083931207591,12.35842868595105,-3.8618145318042263,2
Metaraminol,-1.1800795538840223,1.7987931896482525,6.5408681376206275,0
Metaxalone,-0.5615468995448264,-3.3757532010416615,0.3874649426361757,0
Metergoline,-2.971034298119542,0.3687455075792609,-2.757101600589523,0
Metformin,17.922642096750902,0.6488568251684433,-1.87203625644174,1
Methacholine,-5.008341025798033,-2.282514964190532,3.487033063852336,0
Methadone,4.880376177899535,1.4992976325473828,4.230158741555131,0
Methantheline,-10.534003322606932,-3.99156779561604,1.4876355374570362,3
Methazolamide,5.4960166129387265,4.488231334247541,6.5546195089810455,2
Methdilazine,5.9168941851146455,4.120153772868148,-0.47958905010152486,2
Methenamine,8.047310016455672,-2.0744215723211745,3.45388148295189,1
Methimazole,-7.059135743191438,11.485710875115043,1.395666002277932,2
Methionine,4.262602105358892,7.780790891334533,-0.1842240237338021,2
Methocarbamol,5.644074236433809,8.53142799380184,8.13927627465156,2
Methohexital,-15.478626142519833,-5.519531739452069,-3.8031504389885846,3
Methotrexate,8.793699663252413,-7.8531523939096965,-1.933122947207678,1
Methotrimeprazine,7.638637280755408,2.179446505765324,2.2417062884443504,1
Methoxamine,-9.61769224672065,-2.2422638052303476,-0.7238445798090292,3
Methoxsalen,10.093199879289237,4.981796931282294,-1.3875437172084748,1
Methoxyflurane,8.621765867724354,-4.084130286920904,2.379293219233429,1
Methoxyphenamine,13.224567843907057,-0.6130608147292319,6.693734954410264,1
Methscopolamine,-8.159545524924777,-3.653501110898677,2.6284655272465205,3
Methscopolamine bromide,-9.638674245790648,-3.201851316848978,1.7074713498915444,3
Methsuximide,3.024163936102904,0.8786154407962584,2.1120224014120357,0
Methyl aminolevulinate,-4.00930410955672,11.151236923427998,-1.34996312177091,2
Methyl nicotinate,7.16287577789224,-0.4008794995278893,5.175717504297597,1
Methyl salicylate,16.018751985313102,-6.0962649923252314,-3.5975927306657685,1
Methylchloroisothiazolinone,3.621288361064244,-2.471733883041233,0.5559736792759434,0
Methyldopa,16.57749632220887,1.876567404814032,1.0581840423900943,1
Methylene blue,10.883873310453273,-5.7600742968388,-5.568115457538556,1
Methylergometrine,0.3983091487794919,-4.5643778217806545,-0.049476601792918934,0
Methylnaltrexone,-0.16497146487757844,5.533108063618523,1.591336592635494,2
Methylparaben,8.573253528325369,2.1676488204570106,1.9837170046750376,1
Methylphenidate,7.5397473835753335,1.296092828116875,7.088380504018169,1
Methylphenobarbital,-2.1782538372088585,-2.1962989638705355,4.366803182674478,0
Methylprednisolone,-0.24466826379321477,-0.13294747495433668,4.3527668186974555,0
Methylprednisolone aceponate,-7.194459802757614,-2.522239766887575,1.4281671493935095,3
Methylprednisolone hemisuccinate,-7.875810004671044,-1.1026859009534347,2.7247687698351277,3
Methylprednisone,1.4273692283614243,1.1025721994007707,-1.7994149860038433,0
Methyltestosterone,-4.664209161371535,1.195573877901368,-3.957758820361216,3
Methyprylon,1.2810126963411896,-0.6820747028462784,1.3204740194136948,0
Methysergide,-3.007489203011514,-5.118645920636938,1.2474400574180688,0
Meticillin,-4.8118173730563125,-2.461332360616203,4.732517221329317,0
Meticrane,11.780340726288959,1.1490590128991254,-4.834807927306527,1
Metipranolol,-3.6118366079206217,3.2789609625144482,9.976127068268774,0
Metixene,11.957442382310933,2.159385438258998,2.035818039662209,1
Metoclopramide,-5.311388925042343,-5.180546800615114,2.4709592915308596,0
Metocurine,-10.847060410560584,-1.2681138820266924,0.930066182779723,3
Metocurine iodide,-10.921616275930369,-1.1990047209973942,0.7256574628240745,3
Metolazone,-6.778359843708647,-2.732681368904424,4.648836183710357,3
Metoprolol,-7.803329345794192,2.431244475274595,7.112804069597602,3
Metrizoic acid,-9.02651919414834,-3.591326967580301,3.0856350053437853,3
Metronidazole,-2.5203947297974074,1.1230162975437743,-0.10766258564499548,0
Metyrapone,5.751607177673037,-2.2917290138684887,5.707579514330697,0
Metyrosine,13.496024462812318,3.40527915083295,-3.263292785937805,1
Mexiletine,5.46603224605156,-4.011090752899274,-1.503759024240318,1
Mezlocillin,-9.56118506698009,-1.2330357286957063,0.6382287877237973,3
Mianserin,0.6907014431416889,13.486714127187359,0.3905860120727243,2
Micafungin,-10.149957440548224,-2.109440592515552,-0.5102772677440263,3
Miconazole,6.055851196094898,1.965897048436339,-4.5675938641831815,1
Micronomicin,-8.207665828956973,-0.8985080142588414,3.3663164568637165,3
Midazolam,0.9518631915796576,-1.4180971768611947,-3.5022914102178526,0
Midodrine,0.3838390021764483,0.682942535175423,4.199581303300209,0
Midostaurin,10.919671720260325,-0.533696783586515,-3.93132108631926,1
Mifamurtide,-14.388258547734289,-1.6672049260772341,-0.2833466221465012,3
Mifepristone,10.167771771814955,-3.382461473323679,-3.5261027458900167,1
Migalastat,7.001979268640043,-5.00957011084303,-0.08512870513641911,1
Miglitol,4.666305636773349,0.5997341702965585,-0.029160191569630765,0
Miglustat,9.09379333772661,2.05661003395396,1.3437109604322695,1
Milnacipran,-10.997379838479493,-1.1631434369806501,3.280423569552662,3
Milrinone,-2.934495463553361,-1.7504864083306335,4.816324131777505,0
Miltefosine,-11.9584122805565,11.10195092243772,-4.144042089746086,3
Minaprine,-6.935065386680775,2.6556384609856414,1.023935381496011,3
Minocycline,2.843605813203374,-9.178537777365063,-4.745178650404729,0
Minoxidil,0.6451462289710045,4.074342431588252,-3.4841098105217654,2
Mirabegron,12.956707770026144,-2.7362938517677513,-3.4672703475635056,1
Mirtazapine,3.477785825322445,1.3667736740831864,3.1828948682601146,0
Misoprostol,-6.920685871008588,-4.403395815949499,1.5080248727218606,3
Mitapivat,6.932989930846836,0.400354554526046,-5.097583249539241,1
Mitomycin,-10.592321255229482,-2.5736215974069365,-0.4896705800517189,3
Mitotane,2.4615454008185815,-7.001644997325856,-2.700674175624809,0
Mitoxantrone,11.066268869954994,-1.174627256497295,-4.708809816773529,1
Mivacurium,-8.83410623185086,-6.9625554793142115,-2.43597167015931,3
Mizolastine,-8.109887113562989,1.962593205534566,1.100579809008591,3
Mobocertinib,-10.000670223946845,10.404718572525422,-1.8435820667182585,3
Moclobemide,-6.238928528584745,5.490917973975616,5.0553162323553735,3
Modafinil,-8.552692794420274,3.9671784194784756,6.632828954177057,3
Moexipril,-1.0866479970601741,0.7340099466521433,5.8761191176290755,0
Molindone,-1.5812048111660084,-0.9874083800517779,3.0108368780304713,0
Molsidomine,10.501872205390555,5.728389471437811,-3.729015765096427,1
Molybdenum,12.619479113250527,-2.2040259962222732,-0.16640509247875815,1
Momelotinib,2.8062470884155246,5.747736097679681,-2.7187017723017806,2
Mometasone furoate,0.4339875760725466,-0.8577566005369881,5.183237037977754,0
Monobenzone,11.118163896929426,0.540870932174231,-0.15016383389747026,1
Monomethyl fumarate,12.811178821392948,-6.522392927460428,2.69139698644983,1
Monopotassium phosphate,2.209956925770776,1.607981135793528,2.1701216666372347,0
Montelukast,-14.300268799050992,-1.4580891324117042,-1.8805155733949894,3
Moricizine,-7.007826841046089,4.5556534217469915,4.236440589336523,3
Morphine,-2.009037889593038,1.0434965461575283,2.219409048621271,0
Morpholinylmercaptobenzothiazole,12.2849847668848,-8.628049653376383,-1.2870630028698737,1
Moxidectin,-14.86889838278776,-3.05275997612966,-3.7747694266918823,3
Moxifloxacin,3.6841188151170225,-2.0852223171207496,-0.6287304224026571,0
Moxisylyte,4.4339402294927766,-3.1847034980150237,0.6264139161160927,0
Moxonidine,8.772553774956764,-1.2895771975727326,2.9577527033233477,1
Mupirocin,-7.239119634698703,-2.220867049471971,4.9265264901141,3
Muzolimine,10.822464327615773,8.316057861554187,-0.47275120211941457,2
Mycophenolate mofetil,4.339153097206092,-4.773542205866451,-2.254710152058125,0
Mycophenolic acid,4.545777837657156,-6.291983088337793,-3.0228302572967585,0
N-Acetylglucosamine,7.971889727674651,0.3833086210594251,5.7222225254845,1
"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",9.557923767095646,4.554092427453686,-0.1278163867635775,1
N-acetyltyrosine,-4.669971051358139,-1.4447829412285986,0.23857021572912382,0
NADH,-12.47179875403283,-6.737763271381812,-1.2598272394248078,3
Nabilone,4.510555295510519,-5.064791982494228,-4.141010791912248,0
Nabumetone,-8.434762246260787,1.0220193855379387,0.6704883349334371,3
Nadolol,-0.17482296611795792,5.88299410282777,4.939526340107533,2
Nafarelin,-8.724361585531618,9.315634901177148,-2.4757672554608057,3
Nafcillin,-3.9966838872092865,-3.713465159685985,3.5035766296342032,0
Naftazone,1.9288028126573151,8.448763648762018,-4.856512307015182,2
Naftifine,3.4152431442429827,-2.0973139398013143,4.762504091943568,0
Nalbuphine,-9.303301307333179,-1.9703749831981312,0.5972979925426314,3
Naldemedine,-3.93234078367938,-0.9029632020040019,0.4642941347782494,0
Nalidixic acid,-10.614217712837004,-1.1076714513687045,-0.6887374382426596,3
Nalmefene,-8.98406050692696,-1.0678071658777812,3.01092895785397,3
Naloxegol,-2.4477089902460705,1.5157885968165987,2.2091913601182673,0
Naloxone,-3.767674902924529,-0.7404488114825319,1.367949866654212,0
Naltrexone,-4.994581880765312,1.4859189095759064,6.315701006503089,0
Nandrolone decanoate,2.7690152022379975,-0.44178753612076954,3.447351492223402,0
Nandrolone phenpropionate,1.6901517633916745,-2.7868237075368,2.4939829484640272,0
Naphazoline,12.762057500122358,-0.8804109078337523,3.0572950836242048,1
Naproxen,-6.286264322073688,14.699665391831108,-3.8252758782307743,2
Naratriptan,4.048980397487159,3.7945154825390772,6.426594152824525,0
Natamycin,2.0477923708371986,-4.59485176250705,-2.6158688677147666,0
Nateglinide,-2.965066390523872,1.2924055990260375,-0.4921683939294863,0
Nebivolol,2.735798367596227,-2.2377234574793414,2.7191376196926296,0
Nedaplatin,0.04879480683882803,3.18743024699008,2.0442340032926496,0
Nedocromil,2.1074252283519335,-3.253557260125255,5.6485593972011685,0
Nefazodone,0.18482849769528945,3.3572134797737587,4.3979499265763335,0
Nefopam,2.2893722077911245,2.797486163695345,2.009793496297506,0
Nelarabine,15.391732043567897,-5.141306386664662,-2.906933435937207,1
Nelfinavir,-12.426441428508165,-1.2569666934752368,-2.7427648877582986,3
Neon,13.68714444277993,-0.5156724760021129,2.1223409416814913,1
Neostigmine,-11.437502372822964,1.942027439195901,1.8484804694992925,3
Nepafenac,-18.470904871847747,2.925656181694643,-1.0135002690905013,3
Neratinib,1.6013142132059386,-11.324454353154731,-3.393538839409259,0
Netarsudil,-4.362293875894013,0.6711353239084299,2.523891779079793,0
Netilmicin,-12.504342223619203,-5.803803430467332,-0.14351571649243305,3
Netupitant,8.51032342492867,1.006193874710282,2.93916220254926,1
Nevirapine,12.075112341836752,9.837317113587815,-7.295176653920165,2
Niacin,1.0125981382793514,0.045185441188050686,7.463029995785587,0
Niacinamide ascorbate,4.206276278665804,0.3572033803555305,0.564396147416053,0
