,PC1,PC2,PC3,kmeans_cluster
Ketoconazole,-3.739778709982094,-1.5049117133777945,-2.7809896685259803,0
Ketoprofen,-5.183073805657782,12.570808620568252,0.18647881518358075,2
Ketorolac,-6.174485822639218,4.303056586697122,4.346750454626214,3
Ketotifen,0.5858750581444533,10.697957286999099,-1.3660137734531346,2
Kinetin,5.247113402170768,-6.435014719362333,-2.0389667982126505,1
Krypton Kr 81m,5.061603301654308,-8.34253565721976,1.0894691969749726,0
L-Acetylleucine,-3.5270621495393675,1.3908377145244137,3.2026337408195875,0
L-Glutamine,16.098767079960176,4.7194469934802505,-3.165208721542686,1
L-Lactic acid,3.9646931154224205,-0.4424380375698784,7.015818572788284,0
Labetalol,10.044771909388777,4.507785871566709,2.1181947462366075,1
Lacidipine,-16.001527692122608,-3.360863782116128,-4.703206127527155,3
Lacosamide,-14.279613349055005,8.9286980600479,-5.503794704231344,3
Lactic acid,3.1313713535866032,4.019413083596567,9.017053126935156,0
Lactitol,-12.507770112443723,8.260350323821664,-4.937992905900139,3
Lactose,6.285032020455179,1.8703368710803028,3.05530857230391,1
Lactulose,5.971693794874704,0.8479640430287466,-5.582121347201029,1
Lamivudine,-2.8370552564210034,3.4415571116176027,7.145407635706984,0
Lamotrigine,-4.070137103044429,-3.554791429066662,1.0113124704744751,0
Landiolol,-10.55833486782362,-1.5786325787858093,-0.04955261989972051,3
Lanreotide,-12.314574579563285,-6.858000949461214,-1.1716821451220132,3
Lansoprazole,-1.4351544412745716,13.555382556760776,-2.6512158322762662,2
Lanthanum carbonate,12.855762646905632,-2.479627629192953,-0.4866347671087348,1
Lapatinib,5.735804174415482,4.419171934619119,-5.372646422375392,2
Lapyrium,-7.033854290999329,-2.90104785449921,-1.0431928455105781,3
Laropiprant,3.3476916401458583,-6.879768794243474,0.061984514627388416,0
Larotrectinib,0.5505626532668665,3.8469162276408246,-2.5922847226039853,2
Lasmiditan,12.023905720314803,5.267874137832176,-3.213490629137949,1
Lasofoxifene,8.690038326329798,1.891859925809951,-4.306261415727512,1
Latamoxef,-10.60885509836416,-1.4881827471826177,1.9816355288985752,3
Latanoprost,0.3607933465493015,10.44651043519265,-0.8167788792508239,2
Latanoprost acid,4.959460006970693,-4.79092769975598,2.8713772696664766,0
Latanoprostene bunod,-7.295561858787699,-7.74662988261113,-1.7953826514439006,3
Lauric acid,-3.9103818299224447,12.591260719854871,0.1457217776815703,2
Laurocapram,18.354208614593578,-5.264408224942318,-5.366525186380937,1
Lazertinib,3.2201011235537464,6.141343878148487,-2.7959140708757357,2
Ledipasvir,-18.020552557873554,0.7232188592874278,-3.583066310261632,3
Lefamulin,-17.37039286636903,10.690628114375084,-2.5753932854060735,3
Leflunomide,1.4197694752191372,-1.264858648205204,1.492511602931845,0
Lemborexant,8.031532268031734,7.1661734602989915,-3.5826852622365006,2
Lenacapavir,-5.225448781510708,-5.046797926887489,-1.3817573502879237,0
Lenalidomide,-3.164847459847606,10.150486570623027,-3.9179050933958104,2
Leniolisib,0.33803979376554355,0.45660817791109326,-1.6024262273989398,0
Lenvatinib,-7.903010199814199,1.0533850060199028,-4.508701267244217,3
Lercanidipine,14.944621731008898,8.322358262788416,-3.2147500948495997,1
Lesinurad,-18.886489536744445,3.06517809984382,-1.9364916711149482,3
Letermovir,-0.3295024387734282,2.002486225138563,-1.3186516227481164,0
Letrozole,4.77445321819881,4.088152370778789,3.1308435927808067,2
Leucovorin,-15.025502164471014,-0.6978490959136165,1.4221509825346605,3
Levacetylmethadol,1.383543838593564,0.33083965998547105,4.772714622331025,0
Levallorphan,3.580862213604038,3.2888114796921775,0.16780435053127454,2
Levamisole,1.4249557403402444,0.6002047016298978,6.899879982779992,0
Levamlodipine,-5.1423093897887355,-3.4511550838715026,0.4240299969115948,0
Levetiracetam,-0.8051391912089231,3.240714985754318,2.1333371444111746,0
Levmetamfetamine,3.1309216730458362,5.717194146554592,4.814282566098192,2
Levobetaxolol,6.189252609680571,1.4961990760294677,1.6562059901901496,1
Levobunolol,-16.18912874196357,10.462806391249304,-5.138911376288302,3
Levobupivacaine,-8.52254205573802,3.4929116523530714,3.3899610050461133,3
Levocabastine,-3.2255188887127946,8.669655695639129,2.3263112160061508,2
Levocarnitine,-4.991588937633634,-4.834973132501976,-0.10939987948872763,0
Levocetirizine,3.1705044846923967,13.006312933801386,-0.1829338459650491,2
Levodopa,-7.171884543549597,-2.6226558566872065,0.7571704095149954,3
Levofloxacin,-7.13850258473765,10.164332358897198,-2.5374770873153154,2
Levoketoconazole,1.6101795215405035,1.659356199404451,-3.6386875299838475,0
Levoleucovorin,-15.115035614623539,-1.3741819599980463,-0.025824088637452083,3
Levomefolic acid,-9.649180818671121,0.7734421854974707,3.0860157478083794,3
Levomenol,5.433504680177013,-6.667953534840743,-1.4288831546967762,1
Levomenthol,-6.0921737223783134,19.227671597459295,-1.85153882098153,2
Levomilnacipran,0.18482249064278183,-0.2235840323298215,7.72812614677425,0
Levonordefrin,-6.491349925572904,-4.421597527538146,1.0359385058880028,3
Levonorgestrel,7.101511469154349,-0.7811175291281324,2.4580647150738133,1
Levorphanol,3.638122672049127,4.28559874308375,6.3554168007912715,2
Levosalbutamol,-6.560267478141919,0.0002937949416634806,1.9226302405505178,3
Levosimendan,-11.691958843763778,5.556328839817332,-0.6377102170838428,3
Levothyroxine,-11.311359012293929,1.2931841521534713,0.45537360755847767,3
Lidocaine,-3.730175499749312,8.36111269558435,2.9975016431599597,2
Lidoflazine,3.505024648725915,-1.5713441121162581,-1.275734498682241,0
Lifitegrast,-0.3397138886290068,1.5949613770379112,-2.6666111035122464,0
Light green SF yellowish,-7.6489056963408375,-4.7881590430025485,-6.1380287652620025,3
Linaclotide,-2.1516050526374926,-4.187066337881816,-2.3674256043393043,0
Linagliptin,-19.130426750129395,9.555959771244273,-4.243036977632125,3
Lincomycin,-9.719449820297491,-1.8827541095946467,1.7038950697304425,3
Lindane,3.3209606457233054,-4.7683466482392625,-0.9796322299772727,0
Linezolid,5.8897396701251274,-5.4223300369719185,3.8077654479753664,0
Linoleic acid,-6.933705516894484,-0.5528791855728442,1.9364981177159366,3
Linzagolix,5.044390957252493,3.7938538258388834,-5.433509063542239,2
Liothyronine,-3.527385566397305,-2.7171558887096525,-3.067146964126414,0
Liotrix,-18.204417509422207,-5.868137242241126,-1.6627809381216758,3
Lipoic acid,-2.5477728436039087,1.3055345910516847,2.08086037263425,0
Lisdexamfetamine,-5.070779897256699,-3.3102945245745516,3.758084979788811,0
Lisinopril,-14.123338831708276,-1.3661751196710612,1.8118189492241459,3
Lisuride,0.6469576204190373,-5.5268559077210035,-1.3384462570355553,0
Lithium carbonate,7.295992599053357,-0.9128158661401703,7.887074252173,1
Lithium citrate,-1.0446936974431336,-1.243906841332248,7.55354468460919,0
Lithium hydroxide,5.092698338432827,-1.936298526068144,5.305144598168499,0
Lodoxamide,1.2974201438794197,-2.009987853605405,-0.6560474866623334,0
Lofexidine,-4.9497318293543024,-0.019601567024215154,4.489908082255676,0
Lomefloxacin,-6.059698316805135,2.1986051592111195,-2.0430581681838564,3
Lomifylline,1.0511728758167291,3.5851810091794034,3.697911994949623,0
Lomitapide,9.955379778511777,-0.8157448224643135,2.0323719598990846,1
Lomustine,9.158428131316224,-3.0544406442188254,3.12472366617081,1
Lonafarnib,-12.92119938410269,5.8325081585154726,-2.2057712818142217,3
Loperamide,5.7579978696900715,4.20244934063908,1.5408650579355214,2
Lopinavir,4.970168927198273,-4.615954181775775,0.24421144473930237,0
Loracarbef,-10.518161145931511,-1.2902566017543446,3.1785972330396466,3
Loratadine,5.050976183090437,4.0084040892802735,-1.028209489023759,2
Lorazepam,-0.3597343462982211,5.9065238875936386,2.69317393336069,2
Lorcaserin,-17.36823731532302,7.811941639292646,-4.826109975882858,3
Lorlatinib,1.8556026343802081,0.47982730940792856,-4.329402569449838,0
Lormetazepam,-1.9062675559625422,11.094986214849419,2.296835456268709,2
Lornoxicam,-1.1142018340775512,1.9770308954660967,2.958376135662271,0
Lorpiprazole,2.7396108070986798,1.3784442024183716,3.3960222917862812,0
Losartan,1.9939430384333874,-2.7140622712563176,0.20037260754135747,0
Loteprednol,-3.8082078391115264,-1.2378247754623877,2.30793143095143,0
Loteprednol etabonate,-3.542019672120841,-1.7870962066212532,1.3744934550527907,0
Lotilaner,2.4881805822062812,-0.705245406602541,0.7329962659093421,0
Lovastatin,15.00547536155523,1.4079345230419227,-5.370932408417071,1
Loxapine,0.36204046910038473,2.9398810715664894,2.0343885886829542,0
Loxoprofen,0.6357397646511398,0.7193191319042098,2.0975408163993468,0
Lubiprostone,10.568111661186656,4.804075343541589,6.722006313521274,1
Luliconazole,18.292264458625255,3.331112565177576,-0.3010880228013982,1
Lumacaftor,26.071731555688213,-3.304323128206909,-2.2747701655495383,1
Lumateperone,9.383710149634393,-3.836274986878253,3.2772760086838923,1
Lumefantrine,-13.821235124042484,-3.6477171083653204,-3.3877648515364864,3
Lumefantrine co-artemether,-14.109490987803007,-0.5561962228052861,-1.203594909016162,3
Lumiracoxib,4.330803138987269,-6.630582070053494,1.480329814453138,0
Lurasidone,4.32487951519854,-1.7915473255832486,0.6903805438735044,0
Lurbinectedin,-1.3863361426759844,1.4052224462663085,0.057747941771098835,0
Lusutrombopag,7.6468661835631915,-5.798463729327351,-2.5787400220050194,1
Lutein,1.0330308039632667,-9.647480365775685,-2.3360286870638745,0
Lutetium Lu 177 dotatate,3.664346067987424,-2.2438648161245576,-4.488153325414176,0
Lutetium Lu-177,7.135217079220241,-1.6508509045823385,7.029052572566633,1
Lycopene,-4.20816567188546,-10.67717544808398,-2.4706446072934214,0
Lymecycline,-13.822065055548093,3.801351790742944,4.165484355948761,3
Lynestrenol,0.20160000085554305,-2.3090106516925557,1.9968581543314812,0
Lypressin,7.9614446538771695,-7.7278565364926415,-1.4996933107415287,1
Lysine,-3.671579799793159,-4.204160985409713,6.652796913629963,0
Macimorelin,-8.991033968813316,13.591041513473336,-5.798144736271486,2
Macitentan,-0.00023898631440783227,-3.425590141884088,-6.912676747970338,0
Mafenide,-2.641630289070716,0.2605368138109268,-0.06871868543715137,0
Magaldrate,8.17185432580284,-1.265621763839494,-2.764468143395363,1
Magnesium,8.558410960829987,-4.515388958971244,2.6142650539373817,1
Magnesium acetate,14.067408897794737,-0.2868451166165226,1.5260524451243582,1
Magnesium acetate tetrahydrate,7.454156127343053,0.13053498653865492,1.1426124545507945,1
Magnesium ascorbate,-4.342335942586768,-10.601317298923252,-3.80834101907312,0
Magnesium carbonate,12.439718667626803,-1.4473593573058872,-3.894934903763879,1
Magnesium cation,14.938803597171283,-1.8250885507959318,-2.1761762065576273,1
Magnesium chloride,15.010380748069343,-2.6336641029406467,-4.189658491346821,1
Magnesium citrate,3.7233336669412305,-1.4280134109673164,6.983262842541843,0
Magnesium gluconate,-0.3721730562008876,-4.0027832959493015,-5.117067200483039,0
Magnesium glycinate,11.322322207152212,-1.4323494563581223,7.080880276167108,1
Magnesium hydroxide,10.979697507474626,-3.111689412051887,-1.6748254205754174,1
Magnesium malate,-2.4879047805520087,-6.389817357435846,-0.5209648613760516,0
Magnesium oxide,7.289320172701672,-3.919491069219903,-0.7458391106071875,1
Magnesium silicate,1.855466142984815,-1.3833843203484424,4.075203499607905,0
Magnesium sulfate,13.84782535172112,5.305421985961498,-3.4021253875478097,1
Magnesium trisilicate,-0.3182472127528954,0.6173627736698726,3.4068945831879685,0
Malathion,-12.088207511238837,-4.175834346728445,-1.0082884390300582,3
Mandelic acid,-1.0751225774466737,3.2876317166976654,8.518590410187375,0
Mangafodipir,-5.973466048737051,-7.067240675633644,0.36054999894500867,0
Manganese cation,5.862551352984994,-7.834884789858862,-0.033586209064785176,1
Manganese citrate,4.977647175871206,-3.3807547320857214,6.7255617452338985,0
Manganese gluconate,9.154717891423283,-6.2248780013442495,-8.00319996570302,1
Manidipine,4.466016087737808,12.495371504291183,-4.102411157729448,2
Mannitol,2.0329935859018318,-10.130683773590452,-1.1146405596781719,0
Mannitol busulfan,9.772991849259695,-1.2945230866967508,7.97923036805414,1
Maprotiline,-7.957977812047676,-0.5817510505366024,-3.700076656791085,3
Maralixibat,-14.792929632205263,-0.9557382531512894,-0.4395897878755931,3
Maraviroc,0.05518301772461424,7.374521670372875,-5.714761958143502,2
Maribavir,-13.999008076418562,12.499554408329839,-3.9671570255943327,3
Masoprocol,6.417897947681346,-1.2168649527694295,5.681764641461941,0
Mavacamten,1.0128249159972047,0.8951531808016944,6.702979188928138,0
Mavorixafor,-14.944271377837508,-0.550764400480298,1.1574363118885378,3
Mazindol,3.310411131259497,3.4371120225272747,-0.6847251063593738,2
Mebendazole,-8.819189809598596,-0.6982432024587856,-5.3343767398306685,3
Mebeverine,11.207886712212865,5.655651689035115,1.2077132720198502,1
Mebrofenin,4.370134873342989,0.7845990546503316,3.152161547801917,0
Mebutamate,6.264029554327252,2.9619704972680667,1.0256134197449907,1
Mecamylamine,-8.694338775365257,9.405157356438378,-1.0360915066392107,3
Mechlorethamine,14.349771437424517,-2.546883629740436,4.243739557343863,1
Meclizine,17.803893382081423,4.464297531052611,-4.856654050983968,1
Meclofenamic acid,7.550658002658897,-3.0265734877491846,3.2599689236301748,1
Mecobalamin,-9.122689050518035,-2.8782493443101496,-2.510172254134594,3
Medifoxamine,14.874806812471391,-2.7942521854676876,1.1124002774873554,1
Medrogestone,3.8268191937200045,-2.064100138159389,5.6678100576145685,0
Medronic acid,4.754377270917986,9.843786121600814,-3.396569818285568,2
Medroxyprogesterone acetate,-2.9087476996232065,0.9069650820202662,4.0075439383393086,0
Medrysone,-0.5928344925500807,0.32628920587932353,4.294386927435263,0
Mefenamic acid,0.434225240520052,-2.0213355980716443,4.344468207797668,0
Mefloquine,-7.545729512570896,-4.012138253013527,-2.200513050808026,3
Megestrol,1.8676955091642344,-0.7543100953805469,3.6156777863012066,0
Megestrol acetate,3.0471327082154676,-2.2294069822614357,3.4960293445731905,0
Meglumine,-14.410824041323057,-1.6520087225534856,2.114504086925346,3
Melatonin,18.78802594774239,2.2028703709914117,-1.7496677962760718,1
Meloxicam,-5.308496459598877,-2.91691474356327,-6.9714811783043755,3
Melphalan,1.024762187314214,-9.348333037551116,-2.1434176124484354,0
Melphalan flufenamide,-1.190762314788461,-3.6884594810981035,-2.7773177431302605,0
Memantine,-2.340919777445808,-2.1585894577922855,5.115623385434101,0
Menadiol diphosphate,-4.12972797828193,-3.154740813388818,2.8475767406252537,0
Menadione,23.044107779590963,-5.709562307744554,-8.827408663805572,1
Menthol,5.15344049793979,-2.197313496891544,-8.343154161710862,1
Menthyl salicylate,7.706578982068765,12.54174269872824,2.085795500284301,2
Mepenzolate,-10.7033992293413,-2.8881070316411197,0.5281229376778266,3
Meperidine,3.354820050989027,3.4769962993369563,7.885748876397253,0
Mephenesin,-12.44952737836767,-2.8981466351153724,-1.1082605804098227,3
Mephentermine,-7.910671212033464,4.42823386725545,-0.7147687688404819,3
Mephenytoin,-11.822497568961053,-1.7067361238674839,-1.9441035632751866,3
Mepivacaine,0.30131700319019983,-1.473411473951337,-4.328180943960964,0
Meprednisone,-2.520751157205063,-0.3207393982516527,3.1102697857206114,0
Meprobamate,-8.711758188664522,13.60022924723502,-2.6845301610231487,2
Mepyramine,-4.223043014271731,-1.2364683208301794,1.4031145826078748,0
Mequinol,11.372186571527319,0.8735826933089426,-0.1807115729406403,1
Meradimate,2.422143641305928,-3.9260852347518536,0.10366404087620885,0
Mercaptopurine,1.617419482167213,-0.6523048822923877,4.558546172860521,0
Meropenem,-3.656831972740182,-0.4506963137940183,-2.0517814420258933,0
Mesalazine,0.5695595409878906,1.4749639551058422,2.000777587217531,0
Mesoridazine,9.575997961048639,11.705499080771084,-5.744805141844296,2
Mestranol,7.701776320963952,0.26069455936725716,1.4099115111874758,1
Metacycline,-1.068441582151024,-3.6748027991196466,-3.8043017281825424,0
Metamfetamine,1.1671364715828738,-0.4725953829884216,2.8426689074409612,0
Metamizole,-7.025083931460549,12.358427540753688,-3.861683447074998,2
Metaraminol,-1.180079553940197,1.7987930967900958,6.540896376767379,0
Metaxalone,-0.5615468993148841,-3.3757520649505497,0.38749206489110094,0
Metergoline,-2.971034298225092,0.3687453420326012,-2.7570651601945593,0
Metformin,17.92264209671798,0.6488563811693313,-1.871892479342331,1
Methacholine,-5.008341025754284,-2.2825147630918607,3.4870946882289067,0
Methadone,4.880376177904707,1.499297124856672,4.230119836448155,0
Methantheline,-10.53400332263597,-3.9915676095457435,1.4876625829206742,3
Methazolamide,5.4960166129729275,4.488231113283013,6.554568478047544,2
Methdilazine,5.916894185098308,4.1201544377976305,-0.47958874599522483,2
Methenamine,8.047310016557594,-2.07442128194732,3.4538128792930793,1
Methimazole,-7.059135743160517,11.48571088851526,1.395688500865117,2
Methionine,4.262602105524625,7.780791269889735,-0.18415705486800407,2
Methocarbamol,5.644074236188041,8.53142668306827,8.139193424318597,2
Methohexital,-15.478626142687613,-5.519532726813159,-3.8031266414232476,3
Methotrexate,8.793699663163395,-7.8531528547700615,-1.9331000183579239,1
Methotrimeprazine,7.638637280800475,2.1794466469477154,2.2416871781091365,1
Methoxamine,-9.617692246540717,-2.2422630858032133,-0.7238582278721762,3
Methoxsalen,10.09319987917093,4.981795863479358,-1.3875352596073802,1
Methoxyflurane,8.621765867591586,-4.084131171604877,2.3792764509801034,1
Methoxyphenamine,13.22456784375025,-0.6130613000685644,6.693790023349757,1
Methscopolamine,-8.159545524821343,-3.6535006378209203,2.62846494953909,3
Methscopolamine bromide,-9.638674245650392,-3.2018507910976473,1.7074527760956073,3
Methsuximide,3.0241639362771666,0.8786163343569496,2.112035843768023,0
Methyl aminolevulinate,-4.009304109776368,11.151236284720495,-1.3498570837127977,2
Methyl nicotinate,7.162875777677258,-0.40088049720030416,5.1756406561924635,1
Methyl salicylate,16.018751985528514,-6.096263957892197,-3.5977362212937742,1
Methylchloroisothiazolinone,3.6212883610395115,-2.4717337109168813,0.5560839887189459,0
Methyldopa,16.577496322136472,1.8765673839344348,1.0580652677386293,1
Methylene blue,10.883873310433017,-5.7600747455520755,-5.568205298124352,1
Methylergometrine,0.3983091487149267,-4.564377329700024,-0.04940391909230779,0
Methylnaltrexone,-0.16497146485939973,5.533107882549641,1.591298866347188,2
Methylparaben,8.573253528610708,2.1676499155437434,1.9835533269146988,1
Methylphenidate,7.539747383303772,1.2960921631154116,7.088511619238584,1
Methylphenobarbital,-2.178253837278731,-2.196298891273396,4.366938912604338,0
Methylprednisolone,-0.24466826373202655,-0.1329472111080682,4.352782423442168,0
Methylprednisolone aceponate,-7.19445980277731,-2.5222398025040227,1.428173900290999,3
Methylprednisolone hemisuccinate,-7.875810004712211,-1.1026860884156167,2.724788421928619,3
Methylprednisone,1.4273692286175326,1.1025735275708566,-1.7995094310477173,0
Methyltestosterone,-4.664209161377785,1.1955736886113593,-3.957625908365546,3
Methyprylon,1.2810126964911235,-0.6820741780942028,1.3204436220678657,0
Methysergide,-3.007489203227635,-5.11864627532391,1.2475915432466607,0
Meticillin,-4.8118173731636675,-2.4613322973171807,4.732595479346453,0
Meticrane,11.780340725787543,1.149056485863838,-4.834588104598326,1
Metipranolol,-3.611836607746433,3.278961496019468,9.976068820204118,0
Metixene,11.957442382313326,2.1593858602120455,2.035748114622906,1
Metoclopramide,-5.31138892533131,-5.1805473779885975,2.471073465520161,0
Metocurine,-10.847060410393997,-1.2681131098065361,0.9300139308653123,3
Metocurine iodide,-10.921616275754111,-1.1990039335586629,0.7255925137816508,3
Metolazone,-6.778359843851158,-2.7326817091142863,4.64891997394721,3
Metoprolol,-7.803329345880895,2.4312442814156556,7.112827709321489,3
Metrizoic acid,-9.026519194231458,-3.59132700687886,3.085688669180652,3
Metronidazole,-2.520394729595299,1.1230172273637473,-0.1077160902124677,0
Metyrapone,5.751607177485464,-2.291729487038463,5.7077508309589,0
Metyrosine,13.496024462953002,3.4052798603243914,-3.2634012344858414,1
Mexiletine,5.466032246300614,-4.011089456928304,-1.5037559457257081,1
Mezlocillin,-9.561185066921,-1.2330354770738952,0.6381762440216945,3
Mianserin,0.6907014430405887,13.486714055491927,0.3906711202153335,2
Micafungin,-10.149957440597282,-2.109441048895817,-0.5102723642987479,3
Miconazole,6.055851196038592,1.9658967584827385,-4.567545950254978,1
Micronomicin,-8.20766582878844,-0.8985071471914762,3.3662146705703235,3
Midazolam,0.9518631915945095,-1.41809707565462,-3.502332283191109,0
Midodrine,0.3838390021541903,0.6829427580127134,4.199623623578768,0
Midostaurin,10.919671720416774,-0.533695909803412,-3.931399515327549,1
Mifamurtide,-14.388258547787226,-1.6672053438630026,-0.28335987312687444,3
Mifepristone,10.167771771672474,-3.3824625083072033,-3.52600494874225,1
Migalastat,7.001979268476247,-5.00957098902195,-0.08505822785248178,1
Miglitol,4.666305637162879,0.5997355397447389,-0.029240497960859004,0
Miglustat,9.093793337939196,2.0566106325516302,1.3436883129928265,1
Milnacipran,-10.997379838562301,-1.16314371602261,3.280379225282025,3
Milrinone,-2.934495463671152,-1.7504865110174836,4.816371965220196,0
Miltefosine,-11.958412280468172,11.101951207847119,-4.144035440046396,3
Minaprine,-6.935065386445424,2.655639571481893,1.0238776532983276,3
Minocycline,2.843605813275988,-9.178537750997185,-4.7451762497517285,0
Minoxidil,0.6451462293854047,4.074344234596507,-3.4841858918506357,2
Mirabegron,12.95670776974393,-2.7362951307325782,-3.467206881606817,1
Mirtazapine,3.477785825361096,1.3667740259717291,3.1828639837992676,0
Misoprostol,-6.920685870946865,-4.403395652974469,1.508055547896006,3
Mitapivat,6.932989931239454,0.4003560740869521,-5.097645857877907,1
Mitomycin,-10.592321255236387,-2.5736216712120643,-0.4897242002549208,3
Mitotane,2.461545400759415,-7.0016462374084965,-2.700611684056143,0
Mitoxantrone,11.066268870340116,-1.1746251682711453,-4.7089629244667925,1
Mivacurium,-8.834106231853974,-6.962555819425342,-2.4358933803556395,3
Mizolastine,-8.109887113592103,1.9625929575286438,1.1006543819697325,3
Mobocertinib,-10.000670224059533,10.404718267762107,-1.8436492655169188,3
Moclobemide,-6.238928528655151,5.490917763654655,5.055290484844385,3
Modafinil,-8.552692794448479,3.967178449925015,6.63277019790209,3
Moexipril,-1.0866479970183371,0.7340104184981138,5.876124826096812,0
Molindone,-1.5812048111918235,-0.987408482481492,3.010890691413324,0
Molsidomine,10.501872205457968,5.7283893669708865,-3.729007356825797,1
Molybdenum,12.61947911323522,-2.20402650078982,-0.16643072570783402,1
Momelotinib,2.806247088408787,5.747736238025283,-2.7187859559182854,2
Mometasone furoate,0.4339875758869154,-0.8577568247344894,5.183307037529427,0
Monobenzone,11.118163897082079,0.540870758655003,-0.15023805014050048,1
Monomethyl fumarate,12.811178821306395,-6.522392816838615,2.691449639860888,1
Monopotassium phosphate,2.209956926073659,1.6079821965470122,2.170048516629046,0
Montelukast,-14.300268799041307,-1.458089424336142,-1.8805494602128583,3
Moricizine,-7.007826841123402,4.555652789511021,4.2364561539001215,3
Morphine,-2.0090378895735355,1.0434967205231747,2.2193017895853364,0
Morpholinylmercaptobenzothiazole,12.284984766844614,-8.628049155731668,-1.2871274931354286,1
Moxidectin,-14.868898382874598,-3.0527606292528486,-3.774622382813666,3
Moxifloxacin,3.6841188150565265,-2.0852224899643166,-0.6286034546899875,0
Moxisylyte,4.433940229495515,-3.184703809391882,0.6263389735591192,0
Moxonidine,8.772553774839691,-1.2895775753331504,2.957846672995959,1
Mupirocin,-7.239119634963837,-2.2208679564004976,4.926640680540332,3
Muzolimine,10.822464327239365,8.316055893677063,-0.4727356202472901,2
Mycophenolate mofetil,4.3391530973842904,-4.773541641844972,-2.254786261368447,0
Mycophenolic acid,4.545777837854783,-6.291982238362899,-3.0228981985286008,0
N-Acetylglucosamine,7.971889727633671,0.3833083217740208,5.722231411170722,1
"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",9.557923767048445,4.554092665403613,-0.12788015653978355,1
N-acetyltyrosine,-4.669971051238691,-1.4447828089096382,0.23856410804083633,0
NADH,-12.471798754083023,-6.737763519410714,-1.2598286980319875,3
Nabilone,4.510555295372605,-5.064793261748696,-4.140942337773145,0
Nabumetone,-8.43476224631154,1.0220189885929472,0.670477908559743,3
Nadolol,-0.17482296598367633,5.882994757203395,4.9394997164472105,2
Nafarelin,-8.724361585584122,9.315634481219687,-2.475706048724809,3
Nafcillin,-3.9966838872901973,-3.7134649429349285,3.5036504435836617,0
Naftazone,1.9288028126427876,8.448764588437719,-4.856503904508157,2
Naftifine,3.415243144365802,-2.0973135757081334,4.762479191704229,0
Nalbuphine,-9.303301307350774,-1.9703749418522571,0.59723652183179,3
Naldemedine,-3.932340783684127,-0.9029631381777092,0.46421590588705386,0
Nalidixic acid,-10.614217712709149,-1.1076711043596232,-0.6887942338455809,3
Nalmefene,-8.984060506931806,-1.0678071837962937,3.010867975296858,3
Naloxegol,-2.447708990299637,1.515788268340344,2.20910712771984,0
Naloxone,-3.767674902759852,-0.7404480467883858,1.3678954539325585,0
Naltrexone,-4.994581881102117,1.485917513788198,6.315768140421979,0
Nandrolone decanoate,2.7690152019859138,-0.44178886993193034,3.4474998574428355,0
Nandrolone phenpropionate,1.690151763157382,-2.786825052136729,2.494157591484434,0
Naphazoline,12.762057500136587,-0.8804106170962448,3.057338629645942,1
Naproxen,-6.286264321827725,14.699666397116065,-3.8254440755169927,2
Naratriptan,4.048980397255063,3.7945145821114976,6.426631532599371,0
Natamycin,2.047792371258385,-4.5948495074598785,-2.6160000233627305,0
Nateglinide,-2.96506639021106,1.2924069403618368,-0.4921674814855233,0
Nebivolol,2.7357983673724076,-2.23772425769462,2.7192684632764563,0
Nedaplatin,0.04879480708088914,3.1874307687573427,2.0441280515101856,0
Nedocromil,2.107425228294201,-3.2535569154499773,5.648604565657205,0
Nefazodone,0.1848284977026843,3.357214258966424,4.397921256921477,0
Nefopam,2.2893722075815703,2.7974855147036664,2.009944687656283,0
Nelarabine,15.391732043623007,-5.141306420733491,-2.9069001217976402,1
Nelfinavir,-12.426441428453412,-1.2569668108451428,-2.742790553029206,3
Neon,13.687144443012599,-0.5156714848434011,2.1221610026131565,1
Neostigmine,-11.437502372742156,1.9420278899398717,1.8484441736592916,3
Nepafenac,-18.470904871953447,2.925656067174943,-1.0135053739402566,3
Neratinib,1.601314213069219,-11.324455098552622,-3.3935084431904055,0
Netarsudil,-4.362293875985543,0.6711343938151256,2.5238248227171356,0
Netilmicin,-12.504342223650877,-5.80380369980431,-0.1435227717087709,3
Netupitant,8.510323425155944,1.0061954674442395,2.939103329232655,1
Nevirapine,12.075112342280873,9.837319309433282,-7.295375994677278,2
Niacin,1.0125981379946267,0.0451842999524271,7.463079543895192,0
Niacinamide ascorbate,4.206276279183151,0.35720531472839656,0.5642771018371578,0
Nialamide,-7.75672216524085,-1.9416344914495094,0.2853175104470654,3
Nicardipine,15.812495370278945,8.03373034728526,-1.9819689471108635,1
Nicergoline,-3.595441185524823,-1.1413342683102297,3.6820099699997493,0
Nickel sulfate,9.192993385140758,-0.749187580739752,3.7325188643925067,1
Niclosamide,12.421227537312216,0.5812966355802914,-5.002588019991069,1
Nicoboxil,0.6822168904590169,2.583675356283311,0.7882758868471086,0
Nicorandil,-5.345993732054564,1.104650630301116,2.2153647907638763,0
Nicotinamide,0.2861142472383743,-0.4950429216934457,3.4201368779701236,0
Nicotine,4.1432121675312406,4.56416014192994,5.521641672972729,2
Nifedipine,4.765827814954744,2.946661991402863,-0.347854825394847,2
Nifurtimox,2.8634750851411876,-8.520414211120245,-1.7057175299539358,0
Nilotinib,18.620678562438684,6.677163211165831,-3.9494085614032945,1
Nilutamide,19.32205133043387,11.586724427906569,-2.560702919882866,1
